Epoch,Axis1,VM
2000-01-08T09:00:00Z,3221,6325.63923592611
2000-01-08T09:01:00Z,2536,6604.25262726235
2000-01-08T09:02:00Z,3499,5563.47752952471
2000-01-08T09:03:00Z,3852,8075.85112192878
2000-01-08T09:04:00Z,3355,6507.44899506561
2000-01-08T09:05:00Z,3687,8363.09356119097
2000-01-08T09:06:00Z,1635,3845.86584518471
2000-01-08T09:07:00Z,4105,7199.60648342692
2000-01-08T09:08:00Z,2671,6957.03355596281
2000-01-08T09:09:00Z,3159,7654.95104726029
2000-01-08T09:10:00Z,4100,8621.83423546296
2000-01-08T09:11:00Z,2563,5054.62900033481
2000-01-08T09:12:00Z,3191,7336.53212329758
2000-01-08T09:13:00Z,3096,7094.64128001198
2000-01-08T09:14:00Z,3559,7426.85724168821
2000-01-08T09:15:00Z,2951,6431.57737227482
2000-01-08T09:16:00Z,3568,8351.68735469844
2000-01-08T09:17:00Z,3323,7014.82151794833
2000-01-08T09:18:00Z,4932,9633.74572628736
2000-01-08T09:19:00Z,4063,8225.33398245184
2000-01-08T09:20:00Z,3730,7252.7649310657
2000-01-08T09:21:00Z,2915,7305.0053097043
2000-01-08T09:22:00Z,4822,9862.45488321839
2000-01-08T09:23:00Z,3491,7267.18531462266
2000-01-08T09:24:00Z,4681,9287.41165552075
2000-01-08T09:25:00Z,2272,5908.45399938709
2000-01-08T09:26:00Z,3802,7686.7359495823
2000-01-08T09:27:00Z,2313,5647.72171621312
2000-01-08T09:28:00Z,4913,9322.62003060513
2000-01-08T09:29:00Z,4525,7269.20360184329
2000-01-08T09:30:00Z,1399,3071.61375733582
2000-01-08T09:31:00Z,1847,3625.08232974922
2000-01-08T09:32:00Z,2668,4637.27197497205
2000-01-08T09:33:00Z,1158,1752.27379018901
2000-01-08T09:34:00Z,613,1095.60405411048
2000-01-08T09:35:00Z,392,821.406169024366
2000-01-08T09:36:00Z,627,1042.95348429256
2000-01-08T09:37:00Z,258,390.554559836797
2000-01-08T09:38:00Z,1629,2436.65141620603
2000-01-08T09:39:00Z,297,589.460425835777
2000-01-08T09:40:00Z,102,157.61010765325
2000-01-08T09:41:00Z,701,965.290570559687
2000-01-08T09:42:00Z,1219,1812.01215731599
2000-01-08T09:43:00Z,236,525.640604081866
2000-01-08T09:44:00Z,1543,2508.10715267676
2000-01-08T09:45:00Z,504,957.814357812263
2000-01-08T09:46:00Z,1250,2320.23367093357
2000-01-08T09:47:00Z,1839,2673.77089457773
2000-01-08T09:48:00Z,2672,6240.97941297617
2000-01-08T09:49:00Z,974,2626.02963082213
2000-01-08T09:50:00Z,1161,2763.60987136616
2000-01-08T09:51:00Z,776,1724.9478246842
2000-01-08T09:52:00Z,1810,2561.94446006055
2000-01-08T09:53:00Z,3400,4484.20805704752
2000-01-08T09:54:00Z,1635,2388.00512964563
2000-01-08T09:55:00Z,3291,6222.18185516026
2000-01-08T09:56:00Z,1191,2181.33056685595
2000-01-08T09:57:00Z,1925,3016.74814861847
2000-01-08T09:58:00Z,988,1725.31396848046
2000-01-08T09:59:00Z,325,834.295302283637
2000-01-08T10:00:00Z,34,120.629918464501
2000-01-08T10:01:00Z,533,1018.01127866613
2000-01-08T10:02:00Z,690,1132.1761947332
