Epoch,Axis1,VM
2000-01-11T14:00:00Z,1372,2526.44966580468
2000-01-11T14:01:00Z,4156,8033.38087883043
2000-01-11T14:02:00Z,3562,4922.12068964343
2000-01-11T14:03:00Z,238,515.164809670305
2000-01-11T14:04:00Z,1830,3105.91591485277
2000-01-11T14:05:00Z,2261,3250.51742321761
2000-01-11T14:06:00Z,465,1183.07459385922
2000-01-11T14:07:00Z,1602,2273.63773531203
2000-01-11T14:08:00Z,2027,3005.77479960201
2000-01-11T14:09:00Z,2253,3385.97804467711
2000-01-11T14:10:00Z,2380,3853.74770262546
2000-01-11T14:11:00Z,2404,4035.41811164076
2000-01-11T14:12:00Z,3606,7786.28519763751
2000-01-11T14:13:00Z,2411,4392.15464317533
2000-01-11T14:14:00Z,2892,5680.99149189705
2000-01-11T14:15:00Z,1914,3444.1535951291
2000-01-11T14:16:00Z,3166,5789.97427839837
2000-01-11T14:17:00Z,3835,7447.4559027883
2000-01-11T14:18:00Z,2243,3279.28140158132
2000-01-11T14:19:00Z,4021,7243.51559340302
2000-01-11T14:20:00Z,3579,5795.62824082332
2000-01-11T14:21:00Z,5102,9491.48631491787
2000-01-11T14:22:00Z,3267,7595.35942429767
2000-01-11T14:23:00Z,4077,7878.4316162279
2000-01-11T14:24:00Z,5502,11453.802810059
2000-01-11T14:25:00Z,3433,7077.23598314553
2000-01-11T14:26:00Z,4383,7121.46140428751
2000-01-11T14:27:00Z,2929,6179.35275071026
2000-01-11T14:28:00Z,3164,5953.26651086828
2000-01-11T14:29:00Z,3957,8350.45897343505
2000-01-11T14:30:00Z,3851,7051.87183933486
2000-01-11T14:31:00Z,4236,7368.41450799827
2000-01-11T14:32:00Z,2678,4706.19012198175
2000-01-11T14:33:00Z,3283,5430.14604492909
2000-01-11T14:34:00Z,2619,5987.48461972656
2000-01-11T14:35:00Z,3666,6285.46486309752
2000-01-11T14:36:00Z,3641,7192.09869942062
2000-01-11T14:37:00Z,2534,4760.97794995119
2000-01-11T14:38:00Z,2749,5210.55963612026
2000-01-11T14:39:00Z,1946,4481.5446667198
2000-01-11T14:40:00Z,370,1292.22696685305
2000-01-11T14:41:00Z,1956,4291.08709622192
2000-01-11T14:42:00Z,1663,4704.5989849979
2000-01-11T14:43:00Z,2661,5904.27598519036
2000-01-11T14:44:00Z,618,2832.67472690342
2000-01-11T14:45:00Z,1658,2996.47214933577
2000-01-11T14:46:00Z,3520,6151.6382569764
2000-01-11T14:47:00Z,1844,3637.28484771812
2000-01-11T14:48:00Z,2172,4744.6063394729
2000-01-11T14:49:00Z,2618,5365.7764193596
2000-01-11T14:50:00Z,2430,4638.22320646291
2000-01-11T14:51:00Z,3204,5813.03881906363
2000-01-11T14:52:00Z,1102,1510.17780911382
2000-01-11T14:53:00Z,0,0
2000-01-11T14:54:00Z,0,0
2000-01-11T14:55:00Z,0,0
2000-01-11T14:56:00Z,0,0
2000-01-11T14:57:00Z,0,0
2000-01-11T14:58:00Z,0,0
2000-01-11T14:59:00Z,0,0
2000-01-11T15:00:00Z,0,0
2000-01-11T15:01:00Z,0,0
2000-01-11T15:02:00Z,0,0
