Epoch,Axis1,VM
2000-01-10T14:00:00Z,2760,5214.34133140783
2000-01-10T14:01:00Z,1768,4260.84599964864
2000-01-10T14:02:00Z,3066,5268.63050889791
2000-01-10T14:03:00Z,4784,9205.29677560243
2000-01-10T14:04:00Z,2870,5752.60762035428
2000-01-10T14:05:00Z,3126,6526.8373619962
2000-01-10T14:06:00Z,3632,6743.74324072795
2000-01-10T14:07:00Z,3642,7307.68069010944
2000-01-10T14:08:00Z,3966,8497.89057154473
2000-01-10T14:09:00Z,5412,8578.4416707291
2000-01-10T14:10:00Z,862,1692.80095988915
2000-01-10T14:11:00Z,0,0
2000-01-10T14:12:00Z,0,0
2000-01-10T14:13:00Z,0,0
2000-01-10T14:14:00Z,0,0
2000-01-10T14:15:00Z,0,0
2000-01-10T14:16:00Z,0,0
2000-01-10T14:17:00Z,0,0
2000-01-10T14:18:00Z,0,0
2000-01-10T14:19:00Z,0,0
2000-01-10T14:20:00Z,0,0
2000-01-10T14:21:00Z,0,0
2000-01-10T14:22:00Z,0,0
2000-01-10T14:23:00Z,0,0
2000-01-10T14:24:00Z,0,0
2000-01-10T14:25:00Z,0,0
2000-01-10T14:26:00Z,0,0
2000-01-10T14:27:00Z,0,0
2000-01-10T14:28:00Z,0,0
2000-01-10T14:29:00Z,0,0
2000-01-10T14:30:00Z,0,0
2000-01-10T14:31:00Z,0,0
2000-01-10T14:32:00Z,0,0
2000-01-10T14:33:00Z,0,0
2000-01-10T14:34:00Z,0,0
2000-01-10T14:35:00Z,0,0
2000-01-10T14:36:00Z,0,0
2000-01-10T14:37:00Z,0,0
2000-01-10T14:38:00Z,0,0
2000-01-10T14:39:00Z,0,0
2000-01-10T14:40:00Z,0,0
2000-01-10T14:41:00Z,0,0
2000-01-10T14:42:00Z,0,0
2000-01-10T14:43:00Z,0,0
2000-01-10T14:44:00Z,0,0
2000-01-10T14:45:00Z,0,0
2000-01-10T14:46:00Z,0,0
2000-01-10T14:47:00Z,0,0
2000-01-10T14:48:00Z,0,0
2000-01-10T14:49:00Z,0,0
2000-01-10T14:50:00Z,0,0
2000-01-10T14:51:00Z,0,0
2000-01-10T14:52:00Z,0,0
2000-01-10T14:53:00Z,0,0
2000-01-10T14:54:00Z,0,0
2000-01-10T14:55:00Z,0,0
2000-01-10T14:56:00Z,0,0
2000-01-10T14:57:00Z,0,0
2000-01-10T14:58:00Z,0,0
2000-01-10T14:59:00Z,0,0
2000-01-10T15:00:00Z,0,0
2000-01-10T15:01:00Z,0,0
2000-01-10T15:02:00Z,0,0
