Epoch,Axis1,VM
2000-01-12T12:00:00Z,0,91
2000-01-12T12:01:00Z,0,0
2000-01-12T12:02:00Z,0,0
2000-01-12T12:03:00Z,0,0
2000-01-12T12:04:00Z,0,0
2000-01-12T12:05:00Z,0,0
2000-01-12T12:06:00Z,0,0
2000-01-12T12:07:00Z,0,0
2000-01-12T12:08:00Z,0,0
2000-01-12T12:09:00Z,0,0
2000-01-12T12:10:00Z,0,0
2000-01-12T12:11:00Z,0,0
2000-01-12T12:12:00Z,0,0
2000-01-12T12:13:00Z,0,0
2000-01-12T12:14:00Z,0,0
2000-01-12T12:15:00Z,0,0
2000-01-12T12:16:00Z,0,0
2000-01-12T12:17:00Z,0,0
2000-01-12T12:18:00Z,0,0
2000-01-12T12:19:00Z,0,0
2000-01-12T12:20:00Z,0,0
2000-01-12T12:21:00Z,0,0
2000-01-12T12:22:00Z,0,0
2000-01-12T12:23:00Z,0,0
2000-01-12T12:24:00Z,0,0
2000-01-12T12:25:00Z,0,0
2000-01-12T12:26:00Z,0,0
2000-01-12T12:27:00Z,0,0
2000-01-12T12:28:00Z,0,0
2000-01-12T12:29:00Z,0,0
2000-01-12T12:30:00Z,0,0
2000-01-12T12:31:00Z,0,0
2000-01-12T12:32:00Z,0,0
2000-01-12T12:33:00Z,0,0
2000-01-12T12:34:00Z,0,0
2000-01-12T12:35:00Z,0,0
2000-01-12T12:36:00Z,0,0
2000-01-12T12:37:00Z,0,0
2000-01-12T12:38:00Z,0,0
2000-01-12T12:39:00Z,0,0
2000-01-12T12:40:00Z,0,0
2000-01-12T12:41:00Z,0,0
2000-01-12T12:42:00Z,0,0
2000-01-12T12:43:00Z,0,0
2000-01-12T12:44:00Z,1394,3343.9763097616
2000-01-12T12:45:00Z,1270,2143.42194972553
2000-01-12T12:46:00Z,815,1895.56037357801
2000-01-12T12:47:00Z,0,0
2000-01-12T12:48:00Z,0,0
2000-01-12T12:49:00Z,0,0
2000-01-12T12:50:00Z,0,0
2000-01-12T12:51:00Z,0,0
2000-01-12T12:52:00Z,0,0
2000-01-12T12:53:00Z,0,0
2000-01-12T12:54:00Z,0,0
2000-01-12T12:55:00Z,0,0
2000-01-12T12:56:00Z,0,0
2000-01-12T12:57:00Z,16,16
2000-01-12T12:58:00Z,0,0
2000-01-12T12:59:00Z,0,0
2000-01-12T13:00:00Z,406,1010.11541052254
2000-01-12T13:01:00Z,0,0
2000-01-12T13:02:00Z,496,888.001642954689
