Epoch,Axis1,VM
2000-01-05T18:00:00Z,3521,6551.89135621861
2000-01-05T18:01:00Z,2286,5164.33769901016
2000-01-05T18:02:00Z,3529,8223.68128375725
2000-01-05T18:03:00Z,2189,4116.5362483107
2000-01-05T18:04:00Z,2912,4390.33876052879
2000-01-05T18:05:00Z,1335,2287.45817662379
2000-01-05T18:06:00Z,1874,3656.92401835671
2000-01-05T18:07:00Z,172,173.552529690027
2000-01-05T18:08:00Z,0,0
2000-01-05T18:09:00Z,2381,3529.11703166122
2000-01-05T18:10:00Z,214,335.221342885151
2000-01-05T18:11:00Z,23,23
2000-01-05T18:12:00Z,0,0
2000-01-05T18:13:00Z,0,0
2000-01-05T18:14:00Z,476,1069.48655618627
2000-01-05T18:15:00Z,177,248.995340102106
2000-01-05T18:16:00Z,0,0
2000-01-05T18:17:00Z,0,0
2000-01-05T18:18:00Z,0,0
2000-01-05T18:19:00Z,0,0
2000-01-05T18:20:00Z,0,0
2000-01-05T18:21:00Z,325,427.331042068705
2000-01-05T18:22:00Z,0,0
2000-01-05T18:23:00Z,0,0
2000-01-05T18:24:00Z,0,0
2000-01-05T18:25:00Z,0,0
2000-01-05T18:26:00Z,0,0
2000-01-05T18:27:00Z,176,301.789888477002
2000-01-05T18:28:00Z,0,0
2000-01-05T18:29:00Z,245,305.806136703646
2000-01-05T18:30:00Z,0,0
2000-01-05T18:31:00Z,0,0
2000-01-05T18:32:00Z,0,0
2000-01-05T18:33:00Z,0,0
2000-01-05T18:34:00Z,1053,1759.21490628571
2000-01-05T18:35:00Z,461,726.757694814437
2000-01-05T18:36:00Z,496,808.941156464617
2000-01-05T18:37:00Z,104,436.676962792135
2000-01-05T18:38:00Z,69,188.858023484937
2000-01-05T18:39:00Z,13,244.735802357818
2000-01-05T18:40:00Z,143,297.89647376024
2000-01-05T18:41:00Z,44,491.533675078894
2000-01-05T18:42:00Z,941,2638.31080190249
2000-01-05T18:43:00Z,508,1793.49342164354
2000-01-05T18:44:00Z,1263,2755.37247101399
2000-01-05T18:45:00Z,1755,3486.62677207259
2000-01-05T18:46:00Z,1528,4123.07728603013
2000-01-05T18:47:00Z,2404,4160.46881992934
2000-01-05T18:48:00Z,3024,6206.71855113613
2000-01-05T18:49:00Z,3277,5656.4152143463
2000-01-05T18:50:00Z,2287,5247.93772738283
2000-01-05T18:51:00Z,3306,7357.57197793407
2000-01-05T18:52:00Z,2124,6306.10713414979
2000-01-05T18:53:00Z,2402,5767.28604857461
2000-01-05T18:54:00Z,2722,6317.95227340876
2000-01-05T18:55:00Z,2204,4412.54566755494
2000-01-05T18:56:00Z,1362,3368.95188222456
2000-01-05T18:57:00Z,3201,6579.2462825314
2000-01-05T18:58:00Z,1893,2979.65620417019
2000-01-05T18:59:00Z,2086,5399.51921633459
2000-01-05T19:00:00Z,1273,3302.35311791093
2000-01-05T19:01:00Z,3006,5953.13085976803
2000-01-05T19:02:00Z,43,323.78434148331
