Epoch,Axis1,VM
2000-01-11T19:00:00Z,43,80.4549563420427
2000-01-11T19:01:00Z,405,551.015911795695
2000-01-11T19:02:00Z,177,217.260048653518
2000-01-11T19:03:00Z,729,953.751906432601
2000-01-11T19:04:00Z,586,900.775495304472
2000-01-11T19:05:00Z,0,0
2000-01-11T19:06:00Z,0,0
2000-01-11T19:07:00Z,0,4
2000-01-11T19:08:00Z,0,0
2000-01-11T19:09:00Z,139,210.737448020805
2000-01-11T19:10:00Z,0,0
2000-01-11T19:11:00Z,0,0
2000-01-11T19:12:00Z,0,0
2000-01-11T19:13:00Z,0,0
2000-01-11T19:14:00Z,0,0
2000-01-11T19:15:00Z,0,0
2000-01-11T19:16:00Z,124,200.331846088789
2000-01-11T19:17:00Z,0,0
2000-01-11T19:18:00Z,0,0
2000-01-11T19:19:00Z,0,0
2000-01-11T19:20:00Z,27,108.153470216817
2000-01-11T19:21:00Z,0,0
2000-01-11T19:22:00Z,0,0
2000-01-11T19:23:00Z,0,0
2000-01-11T19:24:00Z,0,0
2000-01-11T19:25:00Z,0,0
2000-01-11T19:26:00Z,0,0
2000-01-11T19:27:00Z,0,0
2000-01-11T19:28:00Z,0,0
2000-01-11T19:29:00Z,0,0
2000-01-11T19:30:00Z,0,0
2000-01-11T19:31:00Z,0,0
2000-01-11T19:32:00Z,0,0
2000-01-11T19:33:00Z,0,0
2000-01-11T19:34:00Z,994,1585.07525862196
2000-01-11T19:35:00Z,0,0
2000-01-11T19:36:00Z,0,0
2000-01-11T19:37:00Z,0,0
2000-01-11T19:38:00Z,0,0
2000-01-11T19:39:00Z,83,318.140744372408
2000-01-11T19:40:00Z,0,0
2000-01-11T19:41:00Z,0,0
2000-01-11T19:42:00Z,0,0
2000-01-11T19:43:00Z,0,0
2000-01-11T19:44:00Z,0,0
2000-01-11T19:45:00Z,477,608.921404807077
2000-01-11T19:46:00Z,1957,4589.1035543676
2000-01-11T19:47:00Z,2862,4900.35935083088
2000-01-11T19:48:00Z,2711,6742.19144926184
2000-01-11T19:49:00Z,4593,7776.47013176798
2000-01-11T19:50:00Z,3970,7022.33615564731
2000-01-11T19:51:00Z,1724,4429.42277603123
2000-01-11T19:52:00Z,427,985.424385653952
2000-01-11T19:53:00Z,91,135.018644543594
2000-01-11T19:54:00Z,422,706.282771789601
2000-01-11T19:55:00Z,0,0
2000-01-11T19:56:00Z,0,0
2000-01-11T19:57:00Z,18,22
2000-01-11T19:58:00Z,0,0
2000-01-11T19:59:00Z,0,0
2000-01-11T20:00:00Z,4,4
2000-01-11T20:01:00Z,258,457.579961902612
2000-01-11T20:02:00Z,241,491.358765779162
