Epoch,Axis1,VM
2000-01-07T10:00:00Z,4,80.876448982383
2000-01-07T10:01:00Z,0,0
2000-01-07T10:02:00Z,0,0
2000-01-07T10:03:00Z,0,0
2000-01-07T10:04:00Z,0,0
2000-01-07T10:05:00Z,0,0
2000-01-07T10:06:00Z,0,0
2000-01-07T10:07:00Z,0,0
2000-01-07T10:08:00Z,0,0
2000-01-07T10:09:00Z,0,0
2000-01-07T10:10:00Z,0,0
2000-01-07T10:11:00Z,0,0
2000-01-07T10:12:00Z,0,0
2000-01-07T10:13:00Z,0,0
2000-01-07T10:14:00Z,0,0
2000-01-07T10:15:00Z,0,0
2000-01-07T10:16:00Z,0,0
2000-01-07T10:17:00Z,0,0
2000-01-07T10:18:00Z,0,0
2000-01-07T10:19:00Z,0,0
2000-01-07T10:20:00Z,0,0
2000-01-07T10:21:00Z,0,0
2000-01-07T10:22:00Z,0,0
2000-01-07T10:23:00Z,0,0
2000-01-07T10:24:00Z,0,0
2000-01-07T10:25:00Z,0,0
2000-01-07T10:26:00Z,0,0
2000-01-07T10:27:00Z,0,0
2000-01-07T10:28:00Z,0,0
2000-01-07T10:29:00Z,0,0
2000-01-07T10:30:00Z,0,0
2000-01-07T10:31:00Z,0,0
2000-01-07T10:32:00Z,0,0
2000-01-07T10:33:00Z,0,0
2000-01-07T10:34:00Z,0,0
2000-01-07T10:35:00Z,0,0
2000-01-07T10:36:00Z,0,0
2000-01-07T10:37:00Z,0,0
2000-01-07T10:38:00Z,0,0
2000-01-07T10:39:00Z,0,0
2000-01-07T10:40:00Z,0,0
2000-01-07T10:41:00Z,0,0
2000-01-07T10:42:00Z,0,0
2000-01-07T10:43:00Z,0,0
2000-01-07T10:44:00Z,0,0
2000-01-07T10:45:00Z,0,0
2000-01-07T10:46:00Z,0,0
2000-01-07T10:47:00Z,0,0
2000-01-07T10:48:00Z,0,0
2000-01-07T10:49:00Z,0,0
2000-01-07T10:50:00Z,0,0
2000-01-07T10:51:00Z,0,0
2000-01-07T10:52:00Z,0,0
2000-01-07T10:53:00Z,0,0
2000-01-07T10:54:00Z,0,0
2000-01-07T10:55:00Z,0,0
2000-01-07T10:56:00Z,0,0
2000-01-07T10:57:00Z,0,0
2000-01-07T10:58:00Z,0,0
2000-01-07T10:59:00Z,0,0
2000-01-07T11:00:00Z,0,0
2000-01-07T11:01:00Z,0,0
2000-01-07T11:02:00Z,0,0
