Epoch,Axis1,VM
2000-01-05T11:00:00Z,405,631.858160943333
2000-01-05T11:01:00Z,1505,2834.35932115424
2000-01-05T11:02:00Z,170,597.576159321701
2000-01-05T11:03:00Z,321,876.790783994401
2000-01-05T11:04:00Z,278,660.286517037262
2000-01-05T11:05:00Z,1112,2496.02101874958
2000-01-05T11:06:00Z,255,344.967011675657
2000-01-05T11:07:00Z,252,656.876602343504
2000-01-05T11:08:00Z,1911,4851.2532771848
2000-01-05T11:09:00Z,1383,4566.05393074316
2000-01-05T11:10:00Z,574,1777.45904862538
2000-01-05T11:11:00Z,38,876.191053949497
2000-01-05T11:12:00Z,815,2752.92764128332
2000-01-05T11:13:00Z,1931,3846.2212642523
2000-01-05T11:14:00Z,561,1343.03973273417
2000-01-05T11:15:00Z,277,981.430519493121
2000-01-05T11:16:00Z,582,1152.26206236164
2000-01-05T11:17:00Z,625,1345.31465547639
2000-01-05T11:18:00Z,518,1207.88636167055
2000-01-05T11:19:00Z,743,1225.17497312383
2000-01-05T11:20:00Z,189,265.618632005335
2000-01-05T11:21:00Z,406,709.305375912178
2000-01-05T11:22:00Z,275,569.566838614952
2000-01-05T11:23:00Z,1645,2553.5135708519
2000-01-05T11:24:00Z,1936,4884.22914657647
2000-01-05T11:25:00Z,2070,4767.25217940772
2000-01-05T11:26:00Z,1499,3224.55532087235
2000-01-05T11:27:00Z,240,534.447206191655
2000-01-05T11:28:00Z,809,1063.23658507765
2000-01-05T11:29:00Z,635,1282.56404665082
2000-01-05T11:30:00Z,875,1620.61343896309
2000-01-05T11:31:00Z,272,747.462606598548
2000-01-05T11:32:00Z,2011,5092.65989829391
2000-01-05T11:33:00Z,1128,2827.80917938139
2000-01-05T11:34:00Z,1712,3627.79755516473
2000-01-05T11:35:00Z,1337,2744.20730827456
2000-01-05T11:36:00Z,611,1429.82333923639
2000-01-05T11:37:00Z,952,2863.0601700652
2000-01-05T11:38:00Z,1851,4180.85454647927
2000-01-05T11:39:00Z,815,1402.95471490223
2000-01-05T11:40:00Z,2605,4911.84555489411
2000-01-05T11:41:00Z,1289,4214.80144834472
2000-01-05T11:42:00Z,2926,4833.97107459027
2000-01-05T11:43:00Z,2794,4218.02351408607
2000-01-05T11:44:00Z,2983,4699.94270950056
2000-01-05T11:45:00Z,1396,3015.09151984481
2000-01-05T11:46:00Z,3304,4725.02353940936
2000-01-05T11:47:00Z,1646,2755.28935144188
2000-01-05T11:48:00Z,1156,1439.79044230772
2000-01-05T11:49:00Z,333,524.902901625375
2000-01-05T11:50:00Z,998,1306.39935298715
2000-01-05T11:51:00Z,1857,2597.6526747634
2000-01-05T11:52:00Z,1252,2685.30578340746
2000-01-05T11:53:00Z,783,1133.95280719549
2000-01-05T11:54:00Z,1177,2031.20835277811
2000-01-05T11:55:00Z,968,1854.07139648595
2000-01-05T11:56:00Z,826,1235.54720629122
2000-01-05T11:57:00Z,720,1557.01401961951
2000-01-05T11:58:00Z,1080,1998.49868845887
2000-01-05T11:59:00Z,1601,2205.52308055226
2000-01-05T12:00:00Z,616,1265.83786532174
2000-01-05T12:01:00Z,1223,2715.99967033791
2000-01-05T12:02:00Z,231,392.021112115671
