Epoch,Axis1,VM
2000-01-09T14:00:00Z,2234,4216.50605054246
2000-01-09T14:01:00Z,4953,8110.0866466534
2000-01-09T14:02:00Z,2074,2713.8148404464
2000-01-09T14:03:00Z,953,1461.02684202439
2000-01-09T14:04:00Z,2141,3862.58311269178
2000-01-09T14:05:00Z,1327,1764.96541516531
2000-01-09T14:06:00Z,3022,4279.07334807544
2000-01-09T14:07:00Z,3960,7162.09728921887
2000-01-09T14:08:00Z,3638,5909.85243629919
2000-01-09T14:09:00Z,3174,5392.85934673829
2000-01-09T14:10:00Z,3380,7019.49188598063
2000-01-09T14:11:00Z,3682,7747.62808386871
2000-01-09T14:12:00Z,4554,7585.93499395715
2000-01-09T14:13:00Z,3360,7287.54053248131
2000-01-09T14:14:00Z,2391,4903.63611266517
2000-01-09T14:15:00Z,4478,8246.08859992932
2000-01-09T14:16:00Z,6114,12239.5053748789
2000-01-09T14:17:00Z,4477,9527.13124796098
2000-01-09T14:18:00Z,6612,10502.0463973267
2000-01-09T14:19:00Z,3672,5891.0444564314
2000-01-09T14:20:00Z,2315,6139.04039096991
2000-01-09T14:21:00Z,4336,6761.10363640543
2000-01-09T14:22:00Z,4509,8850.29086377484
2000-01-09T14:23:00Z,3183,6168.90914549567
2000-01-09T14:24:00Z,1425,4915.9874691958
2000-01-09T14:25:00Z,4038,8216.5173924199
2000-01-09T14:26:00Z,2449,5547.92780366227
2000-01-09T14:27:00Z,2023,6053.03239506073
2000-01-09T14:28:00Z,2479,7717.86267164153
2000-01-09T14:29:00Z,2025,4303.4310116205
2000-01-09T14:30:00Z,1661,3106.9603847725
2000-01-09T14:31:00Z,2272,5159.77829803669
2000-01-09T14:32:00Z,1212,2350.91367692182
2000-01-09T14:33:00Z,1616,2896.43283436041
2000-01-09T14:34:00Z,3429,5783.60100774355
2000-01-09T14:35:00Z,772,2089.76273098322
2000-01-09T14:36:00Z,547,891.172676547582
2000-01-09T14:37:00Z,1805,3460.10158280506
2000-01-09T14:38:00Z,863,1227.35206333045
2000-01-09T14:39:00Z,578,904.903134879919
2000-01-09T14:40:00Z,869,1269.18508940931
2000-01-09T14:41:00Z,763,2102.59223842494
2000-01-09T14:42:00Z,2605,6064.34931030126
2000-01-09T14:43:00Z,1017,1936.07417677089
2000-01-09T14:44:00Z,1414,3138.39752196626
2000-01-09T14:45:00Z,315,1152.68347852951
2000-01-09T14:46:00Z,1837,3029.63191064202
2000-01-09T14:47:00Z,3121,6709.54938062167
2000-01-09T14:48:00Z,3818,7443.88304149844
2000-01-09T14:49:00Z,3800,8220.72538398814
2000-01-09T14:50:00Z,3047,5788.72151691653
2000-01-09T14:51:00Z,4663,8409.40810457339
2000-01-09T14:52:00Z,1922,3673.02314277082
2000-01-09T14:53:00Z,2477,4459.14659846915
2000-01-09T14:54:00Z,3423,7569.50131364514
2000-01-09T14:55:00Z,2619,5122.11219930705
2000-01-09T14:56:00Z,2291,6464.63637110529
2000-01-09T14:57:00Z,3253,5486.85558752092
2000-01-09T14:58:00Z,2932,4891.95531675887
2000-01-09T14:59:00Z,3092,6588.0020075399
2000-01-09T15:00:00Z,2517,5558.10410178599
2000-01-09T15:01:00Z,4635,8383.88619142636
2000-01-09T15:02:00Z,993,1930.59514420422
