Epoch,Axis1,VM
2000-01-06T15:00:00Z,0,90
2000-01-06T15:01:00Z,0,0
2000-01-06T15:02:00Z,0,0
2000-01-06T15:03:00Z,0,0
2000-01-06T15:04:00Z,0,0
2000-01-06T15:05:00Z,0,0
2000-01-06T15:06:00Z,0,0
2000-01-06T15:07:00Z,0,0
2000-01-06T15:08:00Z,0,0
2000-01-06T15:09:00Z,0,0
2000-01-06T15:10:00Z,0,0
2000-01-06T15:11:00Z,0,0
2000-01-06T15:12:00Z,0,0
2000-01-06T15:13:00Z,0,0
2000-01-06T15:14:00Z,0,0
2000-01-06T15:15:00Z,0,0
2000-01-06T15:16:00Z,0,0
2000-01-06T15:17:00Z,0,0
2000-01-06T15:18:00Z,0,0
2000-01-06T15:19:00Z,0,0
2000-01-06T15:20:00Z,0,0
2000-01-06T15:21:00Z,0,0
2000-01-06T15:22:00Z,0,0
2000-01-06T15:23:00Z,0,0
2000-01-06T15:24:00Z,0,0
2000-01-06T15:25:00Z,0,0
2000-01-06T15:26:00Z,0,0
2000-01-06T15:27:00Z,0,0
2000-01-06T15:28:00Z,0,0
2000-01-06T15:29:00Z,0,0
2000-01-06T15:30:00Z,0,0
2000-01-06T15:31:00Z,0,0
2000-01-06T15:32:00Z,0,0
2000-01-06T15:33:00Z,0,0
2000-01-06T15:34:00Z,0,0
2000-01-06T15:35:00Z,0,0
2000-01-06T15:36:00Z,0,0
2000-01-06T15:37:00Z,0,0
2000-01-06T15:38:00Z,0,0
2000-01-06T15:39:00Z,0,0
2000-01-06T15:40:00Z,0,0
2000-01-06T15:41:00Z,0,0
2000-01-06T15:42:00Z,0,0
2000-01-06T15:43:00Z,0,0
2000-01-06T15:44:00Z,0,0
2000-01-06T15:45:00Z,0,0
2000-01-06T15:46:00Z,0,0
2000-01-06T15:47:00Z,0,0
2000-01-06T15:48:00Z,0,0
2000-01-06T15:49:00Z,0,0
2000-01-06T15:50:00Z,0,0
2000-01-06T15:51:00Z,0,0
2000-01-06T15:52:00Z,0,0
2000-01-06T15:53:00Z,0,0
2000-01-06T15:54:00Z,0,0
2000-01-06T15:55:00Z,0,0
2000-01-06T15:56:00Z,0,0
2000-01-06T15:57:00Z,0,0
2000-01-06T15:58:00Z,0,0
2000-01-06T15:59:00Z,0,0
2000-01-06T16:00:00Z,0,0
2000-01-06T16:01:00Z,0,0
2000-01-06T16:02:00Z,0,0
