Epoch,Axis1,VM
2000-01-04T16:30:00Z,1952,3355.45717903847
2000-01-04T16:31:00Z,1316,2500.37354377364
2000-01-04T16:32:00Z,193,566.237251278219
2000-01-04T16:33:00Z,841,2115.98779079146
2000-01-04T16:34:00Z,601,1763.75249284141
2000-01-04T16:35:00Z,627,1505.87586820864
2000-01-04T16:36:00Z,717,1831.03464114095
2000-01-04T16:37:00Z,3265,4879.81035634278
2000-01-04T16:38:00Z,307,428.908117420741
2000-01-04T16:39:00Z,761,1020.8598761825
2000-01-04T16:40:00Z,234,322.500632335294
2000-01-04T16:41:00Z,3659,6679.03469117026
2000-01-04T16:42:00Z,3499,7897.36088221991
2000-01-04T16:43:00Z,4877,9433.48755860427
2000-01-04T16:44:00Z,3590,8878.3979327735
2000-01-04T16:45:00Z,3244,8155.55298417688
2000-01-04T16:46:00Z,3270,7781.05822676277
2000-01-04T16:47:00Z,4034,8917.47651493338
2000-01-04T16:48:00Z,3189,6634.25503111213
2000-01-04T16:49:00Z,3006,6547.5356362286
2000-01-04T16:50:00Z,2336,5309.83346716218
2000-01-04T16:51:00Z,2803,4790.06021501994
2000-01-04T16:52:00Z,3999,8749.7030222393
2000-01-04T16:53:00Z,3182,7645.81113683752
2000-01-04T16:54:00Z,2602,7124.54285109712
2000-01-04T16:55:00Z,2700,5968.34032680306
2000-01-04T16:56:00Z,2454,4491.15529305815
2000-01-04T16:57:00Z,1703,1931.72392877725
2000-01-04T16:58:00Z,999,1142.16691492008
2000-01-04T16:59:00Z,645,734.102411654579
2000-01-04T17:00:00Z,126,350.28141514063
2000-01-04T17:01:00Z,0,0
