Epoch,Axis1,VM
2000-01-04T18:00:00Z,1445,2348.63840139063
2000-01-04T18:01:00Z,1676,2624.86125543803
2000-01-04T18:02:00Z,449,654.893881638606
2000-01-04T18:03:00Z,1839,2525.99977921547
2000-01-04T18:04:00Z,2022,3547.6976170257
2000-01-04T18:05:00Z,967,1451.72450868173
2000-01-04T18:06:00Z,1706,2093.50875505542
2000-01-04T18:07:00Z,1191,1576.80694470237
2000-01-04T18:08:00Z,1476,1973.34839403138
2000-01-04T18:09:00Z,1392,1976.32439332408
2000-01-04T18:10:00Z,1230,1901.79567182431
2000-01-04T18:11:00Z,1223,1980.23818711508
2000-01-04T18:12:00Z,1885,2728.86230464997
2000-01-04T18:13:00Z,3074,5121.23021645447
2000-01-04T18:14:00Z,2570,5340.81427952787
2000-01-04T18:15:00Z,1889,5180.06590811021
2000-01-04T18:16:00Z,1710,5230.64769981371
2000-01-04T18:17:00Z,2697,6194.29278647072
2000-01-04T18:18:00Z,4477,8173.46818954512
2000-01-04T18:19:00Z,3228,5560.86337800347
2000-01-04T18:20:00Z,2606,4725.96436214391
2000-01-04T18:21:00Z,2951,4995.82083813571
2000-01-04T18:22:00Z,2489,3887.50340809678
2000-01-04T18:23:00Z,2753,7213.82060058966
2000-01-04T18:24:00Z,1614,4554.04959069077
2000-01-04T18:25:00Z,1985,5292.34339699098
2000-01-04T18:26:00Z,1260,3471.42407521428
2000-01-04T18:27:00Z,550,1018.23789780844
2000-01-04T18:28:00Z,750,929.270495669461
2000-01-04T18:29:00Z,1109,3260.03907931395
2000-01-04T18:30:00Z,1924,4023.13384947917
2000-01-04T18:31:00Z,2627,5299.48129450412
2000-01-04T18:32:00Z,2241,3846.33085953678
2000-01-04T18:33:00Z,1294,2312.12307040933
2000-01-04T18:34:00Z,1918,4271.9879210736
2000-01-04T18:35:00Z,1752,3140.03636701388
2000-01-04T18:36:00Z,2654,6026.39807290864
2000-01-04T18:37:00Z,2328,4429.06751572639
2000-01-04T18:38:00Z,2693,5186.66544387314
2000-01-04T18:39:00Z,3120,5862.79880631574
2000-01-04T18:40:00Z,3400,6124.25125619566
2000-01-04T18:41:00Z,2030,4397.40082069556
2000-01-04T18:42:00Z,3017,7612.14667518513
2000-01-04T18:43:00Z,846,1924.7386871011
2000-01-04T18:44:00Z,1629,3163.8814875162
2000-01-04T18:45:00Z,377,947.218319871049
2000-01-04T18:46:00Z,485,1441.18692496953
2000-01-04T18:47:00Z,1540,2240.96784627429
2000-01-04T18:48:00Z,1192,2612.34335030211
2000-01-04T18:49:00Z,2683,5659.76030385137
2000-01-04T18:50:00Z,3465,6393.51773669484
2000-01-04T18:51:00Z,3702,9797.15751603167
2000-01-04T18:52:00Z,2155,3819.23924102316
2000-01-04T18:53:00Z,2581,4078.96801722115
2000-01-04T18:54:00Z,2220,3545.82171978021
2000-01-04T18:55:00Z,359,627.82956731202
2000-01-04T18:56:00Z,730,983.358219984457
2000-01-04T18:57:00Z,257,467.409825423306
2000-01-04T18:58:00Z,855,1142.60075235808
2000-01-04T18:59:00Z,902,1302.91103600472
2000-01-04T19:00:00Z,2930,5317.90369398263
2000-01-04T19:01:00Z,1410,3611.43246422527
2000-01-04T19:02:00Z,311,1076.15574131668
