Epoch,Axis1,VM
2000-01-07T18:00:00Z,0,87.3670418407308
2000-01-07T18:01:00Z,0,0
2000-01-07T18:02:00Z,0,0
2000-01-07T18:03:00Z,0,0
2000-01-07T18:04:00Z,0,0
2000-01-07T18:05:00Z,0,0
2000-01-07T18:06:00Z,0,0
2000-01-07T18:07:00Z,0,0
2000-01-07T18:08:00Z,0,0
2000-01-07T18:09:00Z,0,0
2000-01-07T18:10:00Z,0,0
2000-01-07T18:11:00Z,0,0
2000-01-07T18:12:00Z,0,0
2000-01-07T18:13:00Z,0,0
2000-01-07T18:14:00Z,0,0
2000-01-07T18:15:00Z,0,0
2000-01-07T18:16:00Z,0,0
2000-01-07T18:17:00Z,0,0
2000-01-07T18:18:00Z,0,0
2000-01-07T18:19:00Z,0,0
2000-01-07T18:20:00Z,0,0
2000-01-07T18:21:00Z,0,0
2000-01-07T18:22:00Z,0,0
2000-01-07T18:23:00Z,0,0
2000-01-07T18:24:00Z,0,0
2000-01-07T18:25:00Z,0,0
2000-01-07T18:26:00Z,0,0
2000-01-07T18:27:00Z,0,0
2000-01-07T18:28:00Z,0,0
2000-01-07T18:29:00Z,0,0
2000-01-07T18:30:00Z,0,0
2000-01-07T18:31:00Z,0,0
2000-01-07T18:32:00Z,0,0
2000-01-07T18:33:00Z,0,0
2000-01-07T18:34:00Z,0,0
2000-01-07T18:35:00Z,0,0
2000-01-07T18:36:00Z,0,0
2000-01-07T18:37:00Z,0,0
2000-01-07T18:38:00Z,0,0
2000-01-07T18:39:00Z,0,0
2000-01-07T18:40:00Z,0,0
2000-01-07T18:41:00Z,0,0
2000-01-07T18:42:00Z,0,0
2000-01-07T18:43:00Z,0,0
2000-01-07T18:44:00Z,0,0
2000-01-07T18:45:00Z,24,298.23559741401
2000-01-07T18:46:00Z,0,0
2000-01-07T18:47:00Z,0,0
2000-01-07T18:48:00Z,0,0
2000-01-07T18:49:00Z,0,0
2000-01-07T18:50:00Z,0,0
2000-01-07T18:51:00Z,0,0
2000-01-07T18:52:00Z,0,0
2000-01-07T18:53:00Z,0,0
2000-01-07T18:54:00Z,0,0
2000-01-07T18:55:00Z,0,0
2000-01-07T18:56:00Z,0,0
2000-01-07T18:57:00Z,0,0
2000-01-07T18:58:00Z,0,0
2000-01-07T18:59:00Z,0,0
2000-01-07T19:00:00Z,0,0
2000-01-07T19:01:00Z,0,0
2000-01-07T19:02:00Z,0,0
